budget,log_budget,is_low_budget,is_mid_budget,is_blockbuster_budget,runtime,num_genres,num_production_companies,num_cast,num_keywords,is_franchise,release_year,release_month,release_dayofweek,release_quarter,is_weekend_release,is_summer_release,is_holiday_release,days_since_2000,director_popularity,actor_1_popularity,actor_2_popularity,actor_3_popularity,avg_actor_popularity,max_actor_popularity,total_star_power,has_popular_director,has_popular_lead,has_major_studio,is_disney,is_warner,is_universal,director_historical_avg_log_revenue,director_prior_films,is_director_debut,lead_actor_historical_avg_log_revenue,lead_actor_prior_films,movies_same_month,blockbusters_same_month,title_length,title_word_count,title_suggests_sequel,cert_g,cert_pg,cert_pg13,cert_r,is_family_friendly_cert,is_r_rated,num_trailers,num_teasers,has_trailer,has_multiple_trailers,has_teaser,days_trailer_before_release,early_marketing,late_marketing,social_media_presence,has_strong_social,has_tagline,tagline_length,has_homepage,overview_length,num_release_countries,wide_release,num_production_countries,is_us_production,num_spoken_languages,is_english,num_writers,num_producers,num_exec_producers,writer_popularity,producer_popularity,composer_popularity,cinematographer_popularity,total_crew_popularity,has_popular_composer,production_team_size,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,keyword_superhero,keyword_sequel_keyword,keyword_family_friendly,keyword_action_heavy,keyword_romance,keyword_scifi,keyword_horror_keyword
25000000,17.034386422832473,0,1,0,132,2,1,78,8,0,2020,11,4,4,1,0,1,7622,2.9692,6.4043,10.6452,6.8154,7.954966666666667,10.6452,26.834100000000003,0,0,0,0,0,0,19.34223250908951,5,0,18.56671518604891,2,5,0,4,1,0,0,0,0,1,0,1,1,2,1,0,1,36.0,0,0,2,1,0,0,1,175,30,1,1,1,3,1,1,3,0,0.5174,0.8937,0.6428,0.5884,2.6423,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700000,14.346139397261565,1,0,0,90,3,1,16,10,0,2020,11,4,4,1,0,1,7629,0.2871,3.2521,1.4328,0.5595,1.7481333333333333,3.2521,5.5315,0,0,0,0,0,0,18.13914027982193,1,0,0.0,0,5,0,3,1,0,0,0,1,0,0,0,1,1,1,0,1,274.0,1,0,3,1,1,33,1,195,25,1,1,1,1,1,2,2,0,0.5668,0.5668,0.0491,1.3725,2.5552,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65000000,17.989897843244528,0,1,0,95,5,1,18,9,1,2020,11,2,4,0,0,1,7634,0.515,7.1586,6.9697,6.7742,6.9675,7.1586,21.4175,0,0,1,0,0,0,0.0,0,1,18.761493557663147,11,5,0,21,5,0,0,1,0,0,1,0,2,0,1,1,0,65.0,0,0,3,1,1,36,1,487,27,1,1,1,1,1,10,1,0,2.3815,0.7687,0.4764,0.0,3.6266,0,11,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60000000,17.909855136853043,0,1,0,103,3,5,19,13,0,2020,12,3,4,0,0,1,7642,1.8224,8.4717,3.4015,5.0077,5.626966666666667,8.4717,18.7033,0,0,0,0,0,0,19.211622365981743,5,0,19.4652239219657,3,8,2,14,2,0,0,0,1,0,0,0,2,1,1,1,1,61.0,0,0,3,1,1,35,1,249,28,1,4,0,1,1,1,5,0,1.8224,3.5225,0.294,0.1167,5.755599999999999,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,11.51293546492023,1,0,0,56,1,2,12,17,0,2020,12,4,4,1,0,1,7643,0.911,1.2974,0.4895,0.3464,0.7111000000000001,1.2974,3.0443000000000002,0,0,0,0,0,0,0.0,0,1,0.0,0,8,2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,127.0,0,0,0,0,1,35,1,248,17,0,1,0,1,1,3,3,3,0.911,3.069,0.0,0.0,3.98,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,14.731801689838349,1,0,0,85,2,4,26,7,0,2020,12,3,4,0,0,1,7649,0.1746,2.2208,5.6064,1.567,3.1313999999999997,5.6064,9.5688,0,0,0,0,0,0,0.0,0,1,16.59244799830788,1,8,2,8,1,0,0,0,1,0,0,0,1,0,1,0,0,42.0,0,0,3,1,1,29,1,167,19,0,1,1,1,1,2,7,1,0.2857,5.4472,0.4864,0.1472,6.366499999999999,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
10000000,16.118095750958314,1,0,0,113,3,2,30,18,0,2020,12,6,4,1,0,1,7652,1.1521,3.0384,0.4786,3.298,2.271666666666667,3.298,7.9671,0,0,0,0,0,0,0.0,0,1,16.37739811751818,2,8,2,21,3,0,0,0,0,1,0,1,2,0,1,1,0,368.0,1,0,3,1,1,34,1,113,40,1,1,1,1,1,1,6,4,1.1521,10.0574,1.0808,0.2416,12.531899999999998,0,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200000000,19.11382792951231,0,0,1,151,3,4,147,6,1,2020,12,2,4,0,0,1,7655,0.5986,4.798,3.6167,3.7166,4.0437666666666665,4.798,12.7299,0,0,1,0,1,0,20.52964550835731,1,0,20.52964550835731,1,8,2,17,3,0,0,0,1,0,0,0,3,0,1,1,0,374.0,1,0,3,1,1,27,1,144,36,1,1,1,1,1,6,6,7,0.5986,4.998,2.7125,0.3976,8.706700000000001,0,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6000000,15.607270193858982,1,0,0,97,1,6,8,17,0,2020,12,2,4,0,0,1,7662,0.2971,5.2548,4.8927,2.3034,4.1503000000000005,5.2548,12.748000000000001,0,0,0,0,0,0,0.0,0,1,17.935257269613825,2,8,2,10,2,0,0,0,1,0,0,0,3,0,1,1,0,100.0,0,0,1,0,0,0,1,203,60,1,2,0,1,1,3,5,6,0.2971,0.2215,0.3333,0.3781,1.23,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,18.826145858727198,0,0,1,101,5,1,30,13,0,2020,12,4,4,1,0,1,7664,0.9817,3.7432,2.3195,1.0664,2.3763666666666663,3.7432,8.1108,0,0,1,1,0,0,20.400493060540313,3,0,19.86846579644804,1,8,2,4,1,0,0,1,0,0,1,0,3,1,1,1,1,414.0,1,0,3,1,1,55,1,464,38,1,1,1,1,1,12,1,2,0.9817,0.2634,0.558,0.113,1.9161000000000001,0,15,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000000,17.453096744006448,0,1,0,118,3,4,32,12,0,2020,12,4,4,1,0,1,7664,1.217,15.4083,0.9453,0.6972,5.683599999999999,15.4083,18.267799999999998,0,0,1,0,0,1,19.49566930681703,4,0,19.873412577070017,17,8,2,17,4,0,0,0,1,0,0,0,1,1,1,0,1,79.0,0,0,3,1,1,22,1,145,36,1,1,1,2,1,3,3,2,1.217,0.7474,0.7382,0.4972,3.1997999999999998,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
23000000,16.951004817371683,0,1,0,108,3,5,55,9,0,2021,1,4,1,1,0,0,7685,0.3258,7.6568,1.0241,7.4257,5.3688666666666665,7.6568,16.4324,0,0,0,0,0,0,17.707330876483063,1,0,19.26455231129564,12,3,0,12,2,0,0,0,1,0,0,0,1,0,1,0,0,-18.0,0,1,0,0,1,26,1,381,23,1,1,1,2,1,3,5,7,0.3258,0.626,0.2428,0.2715,1.4661,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30000000,17.216707972959764,0,1,0,128,3,2,49,16,0,2021,1,3,1,0,0,0,7698,0.9434,6.2386,6.1408,3.5255,5.301633333333334,6.2386,16.848300000000002,0,0,1,0,1,0,18.03990210451326,2,0,18.791733257410836,10,3,0,17,3,0,0,0,0,1,0,1,1,0,1,0,0,37.0,0,0,0,0,1,28,1,303,20,0,1,1,1,1,1,2,2,0.9434,0.9434,0.328,0.5964,2.8112,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000000,15.424948670398354,1,0,0,108,1,3,48,17,0,2021,1,4,1,1,0,0,7699,1.0873,2.6255,2.5694,0.202,1.7989666666666668,2.6255,6.4841999999999995,0,0,0,0,0,0,0.0,0,1,19.32679384702313,2,3,0,9,1,0,0,0,0,1,0,1,4,2,1,1,1,143.0,0,0,3,1,1,22,1,168,36,1,1,1,1,1,2,5,0,1.0873,2.6255,0.3333,0.1586,4.2047,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,17.72753358339242,0,1,0,101,3,4,57,2,0,2021,2,2,1,0,0,0,7711,0.6199,7.1666,5.3632,1.2733,4.6010333333333335,7.1666,14.423,0,0,0,0,0,0,18.421298396499086,3,0,18.326359269551066,3,6,1,11,3,0,0,1,0,0,1,0,1,0,1,0,0,85.0,0,0,3,1,1,34,1,278,34,1,2,1,1,1,4,1,6,5.4066,0.6858,0.1987,0.1687,6.4597999999999995,0,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26000000,17.073607134447293,0,1,0,126,2,4,53,12,0,2021,2,4,1,1,0,0,7713,0.4582,4.1775,2.8385,7.9179,4.977966666666667,7.9179,15.3921,0,0,0,0,0,0,0.0,0,1,19.358372707027264,1,6,1,27,5,0,0,0,0,1,0,1,2,4,1,1,1,190.0,1,0,3,1,1,63,1,224,20,0,2,1,1,1,8,3,9,1.6807,1.8521,0.0286,0.1684,3.7298,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,14.508658238524095,1,0,0,115,1,1,27,25,0,2021,2,4,1,1,0,0,7713,1.1655,2.7644,1.151,1.2451,1.7201666666666666,2.7644,6.326,0,0,0,0,0,0,0.0,0,1,0.0,0,6,1,6,1,0,0,0,1,0,0,0,1,1,1,0,1,135.0,0,0,3,1,1,33,1,240,29,1,1,1,2,1,2,3,3,1.1655,0.8214,0.3911,0.2078,2.5858000000000003,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,15.424948670398354,1,0,0,89,2,5,29,12,0,2021,2,4,1,1,0,0,7713,0.1215,7.1586,0.8433,0.983,2.9949666666666666,7.1586,9.1064,0,0,0,0,0,0,0.0,0,1,18.80515192081016,12,6,1,18,2,0,0,0,0,0,0,0,1,1,1,0,1,105.0,0,0,2,1,1,28,0,223,14,0,1,1,2,1,1,7,6,0.6689,7.1586,0.0071,0.0429,7.8775,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45000000,17.622173069956816,0,1,0,101,3,11,57,8,0,2021,2,4,1,1,0,0,7720,0.5438,3.3967,7.5886,3.1599,4.715066666666666,7.5886,14.689,0,0,0,0,0,0,18.67151919842015,2,0,18.53336963534917,1,6,1,10,2,0,0,0,0,1,0,1,2,0,1,1,0,7.0,0,1,0,0,1,31,1,184,23,1,2,1,2,1,3,4,25,0.5438,3.3967,0.1562,0.122,4.2187,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
125000000,18.643824303266577,0,0,1,109,3,8,30,6,0,2021,2,2,1,0,0,0,7725,1.1682,7.286,3.9088,7.1871,6.127299999999999,7.286,19.5501,0,0,1,0,0,0,19.615956599213906,3,0,20.391972327074928,3,6,1,13,2,0,0,0,1,0,0,0,1,0,1,0,0,97.0,0,0,3,1,1,25,1,216,34,1,4,1,1,1,3,4,5,0.5065,0.2859,0.5032,0.2199,1.5154999999999998,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
100000000,18.420680753952364,0,0,1,107,5,1,24,8,0,2021,3,2,1,0,0,0,7732,0.6002,0.7742,3.0831,3.2368,2.3647,3.2368,7.6943,0,0,1,1,0,0,0.0,0,1,0.0,0,6,2,24,5,0,0,1,0,0,1,0,3,1,1,1,1,133.0,0,0,3,1,1,26,1,366,33,1,1,1,1,1,12,2,2,0.8292,0.5754,0.7382,0.1689,2.3117,0,16,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,16.52356082573315,0,1,0,114,3,7,45,6,0,2021,3,3,1,0,0,0,7733,0.3409,3.9621,2.2149,1.3276,2.501533333333333,3.9621,7.8454999999999995,0,0,0,0,0,0,0.0,0,1,0.0,0,6,2,9,2,0,0,0,0,1,0,1,3,0,1,1,0,21.0,0,1,1,0,1,20,1,215,21,1,2,0,3,1,8,5,2,1.4239,3.9621,0.1144,0.2183,5.7187,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000000,16.588099342704055,0,1,0,91,2,3,56,11,1,2021,3,3,1,0,0,0,7747,0.7716,3.7797,1.0548,5.1086,3.314366666666667,5.1086,10.7147,0,0,0,0,0,0,16.637517996793022,1,0,0.0,0,6,2,6,1,0,0,0,0,1,0,1,1,1,1,0,1,98.0,0,0,3,1,1,29,1,267,34,1,1,1,3,1,1,5,4,0.9201,3.7797,0.3536,0.3689,5.4223,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
200000000,19.11382792951231,0,0,1,114,3,1,48,9,1,2021,3,2,1,0,0,0,7753,1.2357,5.9008,2.9052,0.4594,3.088466666666667,5.9008,10.5011,0,0,1,0,0,0,16.84757553222148,3,0,19.692526366339536,1,6,2,17,3,0,0,0,1,0,0,0,1,2,1,0,1,59.0,0,0,0,0,1,14,1,229,46,1,1,1,1,1,6,6,6,0.9258,0.6017,0.4982,0.2199,2.2455999999999996,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
45000000,17.622173069956816,0,1,0,93,3,5,27,2,1,2021,3,3,1,0,0,0,7754,0.6009,1.5431,4.2276,3.4801,3.0836,4.2276,9.851700000000001,0,0,1,0,0,0,19.072646078795046,3,0,19.677055564706354,1,6,2,27,5,1,0,1,0,0,1,0,2,1,1,1,1,525.0,1,0,3,1,1,34,1,191,26,1,2,1,1,1,3,2,3,0.6009,0.6009,0.2271,0.2886,1.7175,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,16.118095750958314,1,0,0,99,2,2,37,17,0,2021,3,2,1,0,0,0,7760,0.3311,7.6271,0.3909,2.3971,3.4717000000000002,7.6271,10.7462,0,0,0,0,0,0,0.0,0,1,17.81395046955261,2,6,2,10,2,0,0,0,1,0,0,0,1,0,1,0,0,20.0,0,1,2,1,1,27,1,483,22,1,1,1,2,1,2,3,2,0.3311,1.8847,2.0759,0.1511,4.4428,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000000,16.811242881518265,0,1,0,110,3,3,32,10,1,2021,4,2,2,0,0,0,7767,1.8169,1.7349,1.6877,1.3031,1.5752333333333333,1.7349,6.542599999999999,0,0,1,0,1,0,0.0,0,1,0.0,0,3,0,13,2,0,0,0,0,1,0,1,2,1,1,1,1,48.0,0,0,3,1,1,14,1,269,40,1,1,1,3,1,4,4,6,1.2322,2.7291,0.3353,0.0696,4.3662,0,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,16.811242881518265,0,1,0,108,2,2,39,4,0,2021,4,3,2,0,0,0,7768,0.788,1.9792,2.1674,0.8296,1.6587333333333334,2.1674,5.7642,0,0,0,0,0,0,19.074119894372725,3,0,19.555583392376416,2,3,0,8,1,0,0,0,1,0,0,0,2,0,1,1,0,37.0,0,0,3,1,1,23,1,419,21,1,4,1,2,1,1,3,9,0.788,0.788,0.6726,0.522,2.7706,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
40000000,17.50439003707821,0,1,0,119,3,2,41,20,0,2021,4,3,2,0,0,0,7782,4.3487,17.825,2.7724,0.8814,7.1596,17.825,25.8275,0,0,0,0,0,0,19.640624275145424,7,0,18.342971163858113,11,3,0,12,3,0,0,0,0,1,0,1,2,1,1,1,1,24.0,0,1,3,1,1,15,1,327,35,1,2,1,1,1,5,3,4,4.3487,4.3487,0.6357,0.1687,9.5018,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,16.811242881518265,0,1,0,100,2,4,32,7,0,2021,5,2,2,0,1,0,7795,6.2692,9.9417,2.9369,5.7311,6.203233333333333,9.9417,24.8789,0,0,1,0,1,0,17.62213422475877,1,0,20.058770218731357,3,7,2,22,5,0,0,0,0,1,0,1,1,0,1,0,0,28.0,0,1,0,0,1,19,1,178,34,1,2,1,1,1,4,5,9,6.2692,6.2692,0.7036,0.3361,13.5781,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20000000,16.811242881518265,0,1,0,93,2,4,59,10,1,2021,5,2,2,0,1,0,7802,0.3305,2.6122,11.5104,1.2594,5.1273333333333335,11.5104,15.7125,0,0,1,0,0,0,0.0,0,1,17.708368827400314,1,7,2,28,6,0,0,0,0,1,0,1,3,0,1,1,0,462.0,1,0,3,1,1,17,1,329,37,1,1,1,1,1,4,2,9,2.7291,0.4185,0.3847,0.0457,3.578,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
90000000,18.31532023940565,0,1,0,148,3,1,58,22,1,2021,5,4,2,1,1,0,7804,4.998,5.1281,16.36,1.6733,7.720466666666667,16.36,28.1594,0,0,0,0,0,0,19.99265336523137,6,0,16.87421767762801,2,7,2,16,4,0,0,0,0,1,0,1,1,1,1,0,1,78.0,0,0,0,0,1,19,1,172,22,1,1,1,3,1,4,3,1,4.998,4.998,0.4982,4.998,15.4922,0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200000000,19.11382792951231,0,0,1,143,3,5,44,10,1,2021,5,2,2,0,1,0,7809,1.1699,12.2373,4.4173,2.0195,6.2246999999999995,12.2373,19.844,0,0,0,0,0,0,20.188984953905376,3,0,20.211909574083062,8,7,2,2,1,0,0,0,1,0,0,0,6,3,1,1,1,474.0,1,0,3,1,1,24,1,137,55,1,1,1,4,1,6,7,0,1.366,12.2373,0.7036,0.5282,14.835099999999999,0,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
55000000,17.822843761378564,0,1,0,96,3,3,30,28,1,2021,5,4,2,1,1,0,7811,5.4522,24.1846,5.4522,0.7967,10.1445,24.1846,35.8857,0,1,1,0,0,0,19.64726192694673,1,0,19.28352832900349,4,7,2,21,5,1,0,0,1,0,0,0,2,2,1,1,1,506.0,1,0,3,1,1,22,1,234,36,1,1,1,1,1,3,4,3,5.4522,5.4522,0.5032,0.2002,11.607800000000001,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
39000000,17.479072229734946,0,1,0,111,3,3,32,9,1,2021,5,1,2,0,1,0,7815,0.8155,5.1359,3.4325,1.8295,3.4659666666666666,5.1359,11.2134,0,0,1,0,1,0,18.629593435206257,1,0,19.590238974512047,2,7,2,38,8,0,0,0,0,1,0,1,4,0,1,1,0,33.0,0,0,3,1,1,38,1,323,40,1,1,1,2,1,5,2,6,2.7291,2.7291,2.0759,0.1382,7.6723,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
200000000,19.11382792951231,0,0,1,134,3,3,68,8,1,2021,5,2,2,0,1,0,7816,0.6358,6.9697,10.3407,1.2291,6.179833333333334,10.3407,19.175299999999996,0,0,1,1,0,0,17.707342420633882,3,0,18.421139546186524,4,7,2,7,1,0,0,0,1,0,0,0,2,14,1,1,1,98.0,0,0,3,1,1,18,1,633,31,1,1,1,2,1,6,5,2,1.9917,3.7157,0.2675,0.1768,6.1517,0,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,18.064005814299346,0,1,0,117,4,8,61,5,1,2021,6,0,2,0,1,0,7835,0.4978,6.7742,11.5104,5.3818,7.888800000000001,11.5104,24.1642,0,0,1,0,0,0,19.091695499343516,2,0,19.542421102349163,9,3,1,25,3,0,0,0,0,1,0,1,2,2,1,1,1,62.0,0,0,3,1,1,27,1,504,31,1,5,1,4,1,5,3,12,0.3158,2.1288,0.2186,0.9843,3.6475,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
200000000,19.11382792951231,0,0,1,95,5,1,21,17,0,2021,6,3,2,0,1,0,7838,0.4162,3.479,3.5087,0.6064,2.5313666666666665,3.5087,8.0103,0,0,1,1,0,0,0.0,0,1,19.176950984982916,2,3,1,4,1,0,0,1,0,0,1,0,2,0,1,1,0,112.0,0,0,3,1,1,34,1,219,126,1,1,1,2,1,9,1,3,0.6875,0.0923,0.1962,0.0429,1.0189000000000001,0,13,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18000000,16.705882371415992,0,1,0,103,3,5,41,10,1,2021,6,2,2,0,1,0,7851,0.2439,4.9118,2.5832,2.9096,3.468200000000001,4.9118,10.648500000000002,0,0,1,0,0,1,0.0,0,1,0.0,0,3,1,17,3,0,0,0,0,1,0,1,1,4,1,0,1,49.0,0,0,2,1,1,21,1,240,26,1,1,1,1,1,2,6,4,0.7072,5.4472,0.2463,0.1551,6.5558,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
15000000,16.52356082573315,0,1,0,88,3,3,24,4,1,2021,7,3,3,0,1,0,7852,0.7668,2.1321,1.3124,1.0814,1.5086333333333333,2.1321,5.2927,0,0,1,0,0,0,18.91697342421689,2,0,18.86351920604999,1,12,4,36,5,0,0,0,1,0,0,0,1,4,1,0,1,36.0,0,0,2,1,1,31,1,190,27,1,1,1,1,1,6,1,3,0.7148,0.9055,0.2118,0.0509,1.8829999999999998,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
82000000,18.22222981742365,0,1,0,107,4,1,28,5,1,2021,7,3,3,0,1,0,7852,0.853,3.3104,3.837,3.5262,3.557866666666667,3.837,11.5266,0,0,1,0,0,0,19.867425244608718,2,0,20.08454232633189,1,12,4,30,5,0,0,1,0,0,1,0,2,0,1,1,0,219.0,1,0,2,1,1,17,1,262,34,1,1,1,1,1,5,2,0,0.853,0.1461,0.5874,0.0,1.5865,0,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
200000000,19.11382792951231,0,0,1,134,3,1,80,11,0,2021,7,2,3,0,1,0,7858,2.4735,25.721,6.2355,4.4426,12.133033333333332,25.721,38.8726,0,1,1,1,0,0,0.0,0,1,18.970877620020822,4,12,4,11,2,0,0,0,1,0,0,0,3,26,1,1,1,582.0,1,0,3,1,1,35,1,332,40,1,1,1,2,1,3,1,4,0.5627,1.3791,0.4864,0.3092,2.7374,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
150000000,18.826145858727198,0,0,1,115,5,4,38,5,1,2021,7,3,3,0,1,0,7859,0.448,0.981,2.8387,0.4328,1.4174999999999998,2.8387,4.7005,0,0,1,0,1,0,18.246915358503877,3,0,0.0,0,12,4,23,5,0,0,1,0,0,1,0,2,2,1,1,1,98.0,0,0,3,1,1,19,1,331,34,1,1,1,1,1,15,5,9,1.3408,1.8521,0.3645,0.1801,3.7375,0,29,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30000000,17.216707972959764,0,1,0,114,3,6,29,4,1,2021,7,2,3,0,1,0,7865,0.2279,4.8713,5.1227,2.0332,4.009066666666667,5.1227,12.255099999999999,0,0,0,0,0,0,0.0,0,1,17.61009938687761,1,12,4,19,2,0,0,0,0,1,0,1,1,0,1,0,0,50.0,0,0,1,0,1,32,0,168,28,1,3,1,2,1,2,2,5,0.2279,0.246,0.4373,0.727,1.6381999999999999,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000000,14.914123179965662,1,0,0,92,2,6,30,14,0,2021,7,4,3,1,1,0,7867,0.7807,7.1586,2.871,1.6421,3.8905666666666665,7.1586,12.452399999999999,0,0,0,0,0,0,0.0,0,1,18.72535371961951,13,12,4,3,1,0,0,0,0,1,0,1,1,0,1,0,0,29.0,0,1,0,0,1,50,1,143,20,0,2,1,1,1,3,10,11,0.7807,7.1586,0.4281,0.081,8.4484,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18000000,16.705882371415992,0,1,0,108,3,3,32,34,0,2021,7,2,3,0,1,0,7872,2.2553,2.5432,1.6418,4.9459,3.0436333333333336,4.9459,11.3862,0,0,1,0,0,1,19.596457084012826,7,0,0.0,0,12,4,3,1,0,0,0,1,0,0,0,1,5,1,0,1,164.0,0,0,3,1,1,27,1,185,48,1,2,1,1,1,3,3,1,2.2553,2.2553,0.6726,0.6049,5.7881,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
88000000,18.292847383806116,0,1,0,121,2,6,30,11,0,2021,7,3,3,0,1,0,7873,0.4949,3.3024,2.0834,0.6716,2.019133333333333,3.3024,6.5523,0,0,1,0,0,0,19.031608392817265,4,0,0.0,0,12,4,28,5,0,0,0,1,0,0,0,3,0,1,1,0,66.0,0,0,3,1,1,30,1,343,31,1,3,1,4,1,4,3,5,0.3411,0.4273,0.3122,0.8436,1.9242,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
185000000,19.035866388448003,0,0,1,132,3,4,63,21,1,2021,7,2,3,0,1,0,7879,3.6052,10.0574,5.7223,5.0003,6.926666666666666,10.0574,24.385199999999998,0,0,0,0,1,0,20.117957153773247,3,0,18.68088087992059,2,12,4,17,3,0,0,0,0,1,0,1,4,1,1,1,1,124.0,0,0,3,1,1,32,1,228,54,1,1,1,3,1,1,2,6,3.6052,0.591,0.3572,0.3977,4.9511,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
200000000,19.11382792951231,0,0,1,127,5,4,36,5,0,2021,7,2,3,0,1,0,7879,1.5587,5.8592,24.1846,2.7522,10.932,24.1846,34.3547,0,0,1,1,0,0,18.704657145378466,5,0,19.753759251345286,14,12,4,13,2,0,0,0,1,0,0,0,3,1,1,1,1,656.0,1,0,3,1,1,34,1,248,36,1,1,1,8,1,7,6,2,1.7094,5.8592,0.7382,0.067,8.3738,0,15,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
